id,tenant_id,category_id,name,description,price,created_at,image_url,image_ext,name_localized,description_localized,sku,tax_group_reference,is_sold_by_weight,is_active,is_stock_product,cost,barcode,preparation_time,calories,walking_minutes_to_burn_calories,is_high_salt,meta,active,category_reference,ingredients_en,ingredients_ar,allergens,fat_g,carbs_g,protein_g,sugar_g,sodium_mg,serving_size,pos_visible,online_visible,delivery_visible,spice_level,packaging_fee,image_white_url,image_beauty_url,talabat_reference,jahez_reference,vthru_reference,nutrition,salt_g
0a87927c-678e-4aad-ba00-d88a6cecc026,f8578f9c-782b-4d31-b04f-3b2d890c5896,574752a3-f17f-4d2c-9502-e01f24d119d7,Croissant | Cream Cheese,,1.500,2025-09-07 14:07:19.891174+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1696162201_9a43da8d-646a-47ca-a5dd-ad787b0dc9b9.png,,كرواسان الجبن,,PCR-103,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
bef87e13-2754-45ff-905e-32096f2abef0,f8578f9c-782b-4d31-b04f-3b2d890c5896,be2cb66f-3612-48f2-abbf-731afcda4112,Aeropress,,2.000,2025-09-07 14:07:21.239786+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1696163601_9a43e2e5-46cf-4159-9747-552f4262705a.png,,ايرو بريس,,PSC-101,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
d2c29fec-9314-45f4-99af-92ad7c09da62,f8578f9c-782b-4d31-b04f-3b2d890c5896,806f8a0e-5cdd-46a9-a8d6-15c0df7c1af1,Orange Juice,,1.500,2025-09-07 14:07:21.416641+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1695284063_9a2f6870-f64c-4842-9fe2-eccbc90ad391.png,,عصير البرتقال,,PWJ-104,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
7928971f-cf5b-4cb4-9c97-f4bfe93f3a24,56ac557e-589d-4602-bc9b-946b201fb6f6,2ca7993e-0880-4788-a9c5-a3dd0285970a,Strawberry Mojitos,,1.350,2025-09-08 09:40:42.73774+00,https://storage.googleapis.com/smart-order-assets-me-central1-715493130630/tenants%2F56ac557e-589d-4602-bc9b-946b201fb6f6%2Fproducts%2F1757339054495-S_-_Mojito.png,,موهيتو فراولة,,,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
271c4b56-a781-4617-95ee-48d9ef4e77ed,f8578f9c-782b-4d31-b04f-3b2d890c5896,cb2eb7fb-737f-47a7-a6f2-2a3d0934d465,Double Espresso,,1.250,2025-09-07 14:07:23.136947+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1695043037_9a29cbd0-14c6-4421-97e0-b668cada3662.png,,دبل اسبريسو,,PHT-107,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
74459349-7fb8-4c8e-9848-e4dc1d89fdc3,f8578f9c-782b-4d31-b04f-3b2d890c5896,cb2eb7fb-737f-47a7-a6f2-2a3d0934d465,Cortado,,1.500,2025-09-07 14:07:23.328874+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1695043085_9a29cc18-a5a6-40b0-b18c-9d0d4ec7d4ce.png,,كورتادو,,PHT-106,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
3a55dbd2-ea81-49e2-ad3a-e22f6e0eb85b,f8578f9c-782b-4d31-b04f-3b2d890c5896,cb2eb7fb-737f-47a7-a6f2-2a3d0934d465,HOT | Cappuccino,,1.500,2025-09-07 14:07:23.50913+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1695043137_9a29cc68-8a2f-4ed8-9d14-6dafcc3ad236.png,,كابتشينو ساخن,,PHT-104,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
3b3781a6-361a-4b30-9a44-ad18414522fb,f8578f9c-782b-4d31-b04f-3b2d890c5896,cb2eb7fb-737f-47a7-a6f2-2a3d0934d465,HOT |  Cacao Latte,,2.250,2025-09-07 14:07:23.69735+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1695043166_9a29cc94-3038-4dde-b51e-addda20195a4.png,,كاكاو لاتيه ساخن,,PHT-103,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
1c749732-2b0e-4ddb-8b79-ca79b8776bea,f8578f9c-782b-4d31-b04f-3b2d890c5896,100c8989-860a-4727-a5ba-77da8cb5f2dd,ICED | Micro,,1.750,2025-09-07 14:07:24.278573+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1695041967_9a29c56e-b366-40ca-b43c-5d881f5741e9.png,,مايكرو,,PIC-113,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
b93b2551-834f-44ff-9738-e2eaedd490fe,f8578f9c-782b-4d31-b04f-3b2d890c5896,e6f93938-f0ea-4bac-b2a2-1ea2f024f606,ICED | Matcha,Japanese matcha with our special sweetened milk,1.750,2025-09-07 14:07:24.479666+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1695044050_9a29d1da-5684-4a57-a395-9fd8caae69fb.png,,ماتشا مثلجة,ماتشا يابانية مع الحليب المحلى  الخاص بنا,PBR-102,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
457a1a89-47cc-4d85-a980-a5943f90eca7,f8578f9c-782b-4d31-b04f-3b2d890c5896,354c4c69-c005-4a9d-aa6e-c71552545f57,Koobs Box | Cold Brew,,10.000,2025-09-07 14:07:24.671566+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1696161948_9a43d90b-34e8-4456-8d9f-5ffb6577dc4b.png,,كوبز بوكس | كولد برو,,PPT-107,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
f8524814-7ddb-4f11-958d-13f9071848c0,f8578f9c-782b-4d31-b04f-3b2d890c5896,100c8989-860a-4727-a5ba-77da8cb5f2dd,ICED | Latte (M),Double espresso with unsweetened milk,1.500,2025-09-07 14:07:24.848709+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1695042223_9a29c6f5-ca2c-41a4-9b19-a61d1a297729.png,,لاتيه مثلج - غير محلى,دبل اسبريسو مع الحليب الغير محلى,PIC-108,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
8cc0ad93-6495-4f4d-bf27-b8dcb5c7633e,f8578f9c-782b-4d31-b04f-3b2d890c5896,22bcad37-8b9f-4cf4-8f07-a8b353dd7d60,Hunter Chips | Black Truffle 40g,,0.750,2025-09-07 14:07:06.65693+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1728567538_9d365969-21bf-4409-97f0-b70d325b5ae2.jpg,,تيشبس هانتر - الكمأة السوداء 40 جرام,,PSN-114,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
3fae1128-da0a-4e94-8e5d-e2b145beaa72,f8578f9c-782b-4d31-b04f-3b2d890c5896,354c4c69-c005-4a9d-aa6e-c71552545f57,1 Liter | Kubbar Iced Tea,,8.000,2025-09-07 14:07:02.6938+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1740033731_9e41513f-8efa-4fab-a5a2-7fb59433c458.jpg,,كبًر شاي مثلج,,PPT-101,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
f1a315cd-bc5f-449c-8fb6-fab149c8d567,f8578f9c-782b-4d31-b04f-3b2d890c5896,924d5aa1-0a43-4234-aa26-b5e83dfa1068,Brioche | Egg Sandwich,"Brioche sandwich stuffed with organic fried eggs, gouda cheese, and mustard aioli, making it a delicious and flavorful meal",1.500,2025-09-07 14:07:10.028821+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1713853388_9bdfc23d-d6be-4c7b-9111-dda08d448d7f.png,,بيض بخبز البريوش,اندويتش البريوش محشوة ببيض عضوي مقلي، جبنة الجودا، وخردل أيولي، مما يجعلها وجبة شهية وغنية بالنكهات,PSD-115,,false,,false,0.759,,,332,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
732ee03c-f0be-4f33-af43-a202f10f84ca,f8578f9c-782b-4d31-b04f-3b2d890c5896,22bcad37-8b9f-4cf4-8f07-a8b353dd7d60,Hunter Chips | Sea Salted 40g,,0.750,2025-09-07 14:07:06.84927+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1728567555_9d365982-9726-4e9d-b3b0-e2adf6c23d6d.jpeg,,تشيبس هانتر- ملح البحر -40غ,,PSN-113,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
084a2ed3-4b11-4931-bfa9-6fd930719806,f8578f9c-782b-4d31-b04f-3b2d890c5896,bc86c448-6999-4ab7-a183-bf91fc4aa5ef,5Pcs | Drip Coffee Bags,,3.500,2025-09-07 14:07:09.297552+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1726641031_9d097e88-afaf-4079-9336-c9724f19d2a4.jpg,,اكياس القهوة المقطرة - ٥ أكياس,,PCB-105,,false,,false,0.000,695845295126,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
7360ca5f-8f0b-4116-a445-022c3c4e8ae5,f8578f9c-782b-4d31-b04f-3b2d890c5896,22bcad37-8b9f-4cf4-8f07-a8b353dd7d60,Dubai Chocolate Cake,"Dubai Cake combines rich layers of chocolate and cream, with an oriental touch of kunafa and the luxurious flavor of pistachios",2.500,2025-09-07 14:07:03.607898+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1732017668_9d86adca-57ab-477f-b494-b6c1fe9ea5a8.png,,كيكة دبي بالتشوكولت,كيكة دبي تجمع بين طبقات غنية من الشوكولاتة والكريمة، مع لمسة شرقية من الكنافة ومذاق فاخر من الفستق والبستاشيو,PSN-154,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
5602868d-efca-4efb-83e6-1fd3b37f60cd,f8578f9c-782b-4d31-b04f-3b2d890c5896,bc86c448-6999-4ab7-a183-bf91fc4aa5ef,12Pcs | Drip Coffee Can,,8.500,2025-09-07 14:07:13.548356+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1696161223_9a43d4b7-c82a-48ed-a91f-3c8efaef642e.png,,علبة القهوة الدرب |12حبة,,PCB-104,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
2161cfbb-1dec-4459-a09e-4f9339533c9c,f8578f9c-782b-4d31-b04f-3b2d890c5896,924d5aa1-0a43-4234-aa26-b5e83dfa1068,Chipotle | Chicken Wrap,"chipotle wrap prepared from tortilla bread, stuffed with chicken pieces, melted cheese, and rocca, added with spicy chipotle-flavored mayonnaise to add a distinctive and spicy flavor",2.250,2025-09-07 14:07:13.178652+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1688977452_999c921b-6a2e-418e-b834-bc5d2aad2885.png,,راب تشيبوتلي الدجاج,راب التشيبوتلي المحضرة من خبز التورتيا محشو بقطع الدجاج والجبن الذائب والروكا مضاف إليها مايونيز بنكهة التشيبوتلي الحار لإضافة نكهة مميزة وحارة,PSD-111,,false,,false,0.000,,,560,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
01204d4a-e6a8-4df0-ab88-74db7efd470d,f8578f9c-782b-4d31-b04f-3b2d890c5896,100c8989-860a-4727-a5ba-77da8cb5f2dd,ICED | Vanilla Shaken (M),Coffee mixed with unsweetened milk and vanilla,1.700,2025-09-07 14:07:23.897287+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1695106886_9a2b4861-d150-427e-ab98-43e574bd6d0d.png,,خليط الفانيلا المثلج,قهوة مخلوطة مع الحليب الغير محلى والفانيلا,PIC-114,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
9595be8a-a517-491e-84cc-24234de0d41a,f8578f9c-782b-4d31-b04f-3b2d890c5896,22bcad37-8b9f-4cf4-8f07-a8b353dd7d60,50g | Salted Caramel Pecan,,1.500,2025-09-07 14:07:10.976439+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1724834462_9cdf6e8a-eedb-4e72-bc20-13c88f4bf6c9.png,,بيكان بالكارميل المملح,,PSN-153,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
2c8c00bb-3e70-4fd1-84df-674567f8fd34,f8578f9c-782b-4d31-b04f-3b2d890c5896,354c4c69-c005-4a9d-aa6e-c71552545f57,Mixed | Mini Fridge Drinks,,0.000,2025-09-07 14:07:12.627987+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1696328780_9a47bb70-6eb1-49b2-bac1-f000ca115278.png,,,,PPT-109,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
14247ba1-d844-4ab1-b9e7-240426f22ac0,f8578f9c-782b-4d31-b04f-3b2d890c5896,cb2eb7fb-737f-47a7-a6f2-2a3d0934d465,Flat Spanish,"Spanish Latte with less milk
in a 8oz hot cup",1.500,2025-09-07 14:07:16.576156+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1695042606_9a29c93e-7bfd-41c7-b932-7975a0886693.png,,فلات سبانش,سبانيش لاتيه مع قليل من الحليب المحلى,PHT-108,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
fc0489c4-5102-4e3c-a351-014934e801d2,f8578f9c-782b-4d31-b04f-3b2d890c5896,be2cb66f-3612-48f2-abbf-731afcda4112,HOT | Chemex,,2.000,2025-09-07 14:07:21.012302+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1696163580_9a43e2c5-8ae9-403e-9e76-88f5bdc6b057.png,,كيميكس ساخن,,PSC-102,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
58483026-fa2e-468b-9bce-8d5a943a6b92,f8578f9c-782b-4d31-b04f-3b2d890c5896,6a60e031-f129-4f25-b7d9-eb57423c66f2,Strawberry,"Made with fresh strawberries, mint leaves, lime juice and a splash of soda.",2.000,2025-09-07 14:07:14.498681+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1695043360_9a29cdbd-2a60-40f9-9d86-de52244eed40.png,,موهيتو فراولة,مصنوعة من الفراولة الطازجة، أوراق النعناع، ​​عصير الليمون وقليل من الصودا.,PBR-107,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
e55d2116-73e6-4676-a7a2-ef828c82e500,f8578f9c-782b-4d31-b04f-3b2d890c5896,6a60e031-f129-4f25-b7d9-eb57423c66f2,Very Berry,A drink with  fresh strawberries and berries with soda,2.000,2025-09-07 14:07:16.959452+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1695043399_9a29cdf9-1981-4e90-8994-3aec2ae82057.png,,فيري بيري,مشروب يتكون من الفروالة والبيريز الطازجة مع الصودا,PBR-109,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
577a8593-e211-4914-9399-937140edb150,56ac557e-589d-4602-bc9b-946b201fb6f6,2ca7993e-0880-4788-a9c5-a3dd0285970a,Cool Mist,,2.000,2025-09-07 13:40:45.803496+00,https://storage.googleapis.com/smart-order-assets-me-central1-715493130630/tenants%2F56ac557e-589d-4602-bc9b-946b201fb6f6%2Fproducts%2F1757339077343-ChatGPT_Image_Sep_7_2025_04_40_01_PM.png,,ضباب منعش,,,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
8c6231ab-20ba-44fa-a892-f4c67d20f2fb,f8578f9c-782b-4d31-b04f-3b2d890c5896,100c8989-860a-4727-a5ba-77da8cb5f2dd,ICED | Spanish Latte (L),,2.200,2025-09-07 14:07:04.176468+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1729156964_9d4412a9-5f64-4ad3-a85b-7d0dca6ce264.png,,سبانيش لاتيه مثلجة,,PIC-111,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
78e47d23-0081-45e9-bb00-80dd0d657ede,56ac557e-589d-4602-bc9b-946b201fb6f6,ff13b767-7d79-4516-ab59-cab12207f1f6,Khabis Croissant,,1.500,2025-09-06 14:18:24.001945+00,https://storage.googleapis.com/smart-order-assets-me-central1-715493130630/tenants%2F56ac557e-589d-4602-bc9b-946b201fb6f6%2Fproducts%2F1757168295267-ChatGPT_Image_Sep_6_2025_05_11_57_PM.png,,كرواسون بالخبيص,,,,false,,false,0.000,,,,,false,"{""extra_images"": []}",true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
542f1ce1-46a4-44b1-b721-aba8251e5787,56ac557e-589d-4602-bc9b-946b201fb6f6,f12e3779-c35f-4a81-8c22-9209671a73e7,Iced Americano | Cardamom,,1.500,2025-09-06 13:26:12.511299+00,https://storage.googleapis.com/smart-order-assets-me-central1-715493130630/tenants%2F56ac557e-589d-4602-bc9b-946b201fb6f6%2Fproducts%2F1757168317939-ChatGPT_Image_Sep_6_2025_04_17_07_PM.png,,ايس امريكانو مهيل,,,,false,,false,0.000,,,,,false,"{""extra_images"": []}",true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
ac4ea026-8ee0-4243-8dc8-94c7ecf88026,56ac557e-589d-4602-bc9b-946b201fb6f6,ac55b476-3c4f-4495-afda-a3dd68ad6b36,Drabeel with Honey,,1.000,2025-09-06 13:27:48.525515+00,https://storage.googleapis.com/smart-order-assets-me-central1-715493130630/tenants%2F56ac557e-589d-4602-bc9b-946b201fb6f6%2Fproducts%2F1757168332268-ChatGPT_Image_Sep_6_2025_03_59_31_PM.png,,درابيل بالعسل,,,,false,,false,0.000,,,,,false,"{""extra_images"": []}",true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
41cd8650-bac8-49ff-840c-941514183f66,56ac557e-589d-4602-bc9b-946b201fb6f6,ac55b476-3c4f-4495-afda-a3dd68ad6b36,Khabis,,1.250,2025-09-06 13:22:43.669419+00,https://storage.googleapis.com/smart-order-assets-me-central1-715493130630/tenants%2F56ac557e-589d-4602-bc9b-946b201fb6f6%2Fproducts%2F1757168409583-ChatGPT_Image_Sep_6_2025_03_49_35_PM.png,,خبيص,,,,false,,false,0.000,,,,,false,"{""extra_images"": []}",true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
c476383e-8462-48fb-835e-54a68b566328,f8578f9c-782b-4d31-b04f-3b2d890c5896,6a60e031-f129-4f25-b7d9-eb57423c66f2,Tokyo Ice Tea,"Iced tea drink made of black tea, peaches and fresh lemon",1.750,2025-09-07 14:07:20.068438+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1695043753_9a29d014-f2e9-4db5-8bd3-fc6bb61e32bf.png,,طوكيو | ايس تي,مشروب الشاي المثلج مكون من الشاي الاسود ووالخوخ والليمون الطازج,PBR-108,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
441a55ef-ce53-45d7-8332-5234744d44a9,f8578f9c-782b-4d31-b04f-3b2d890c5896,100c8989-860a-4727-a5ba-77da8cb5f2dd,200ml | Cold Brew Bottled,Cold Brewed Coffee from Premium quality beans,1.950,2025-09-07 14:07:17.507585+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1695041804_9a29c476-9848-487a-99fa-c7aa5a960b92.png,,قنينة كولد برو - 200 مل,قهوة باردة محضرة من حبوب البن عالية الجودة,PIC-103,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
68546140-9ac3-4825-a54f-222fd8f921f3,f8578f9c-782b-4d31-b04f-3b2d890c5896,22bcad37-8b9f-4cf4-8f07-a8b353dd7d60,San Sebastian Cake,"Ingredients:
Creamy Cheese, Eggs, vanilla, Sugar, flour",2.250,2025-09-07 14:07:17.150125+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1696162394_9a43dbb3-3bdf-47f9-8dea-5e813969622a.png,,كيكة سان سبيستيان,"مكونات
 جبنة كريمية ، ليمون ، بيض ، فانيليا ، سكر ، طحين",PSN-122,,false,,false,0.000,,,205,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
aa2b9807-11e7-479b-ae7d-8c7f4df4e716,f8578f9c-782b-4d31-b04f-3b2d890c5896,806f8a0e-5cdd-46a9-a8d6-15c0df7c1af1,QminC | Manuka Honey Collagen,,0.700,2025-09-07 14:07:06.095413+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1728566073_9d3650ad-2368-4fc0-8ca1-9cec7897a5e0.png,,شراب الكولاجين وعسل المانوكا - كيومن سي,,PWJ-106,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
53e2c64d-98c0-44d3-b914-913dec0d51ea,f8578f9c-782b-4d31-b04f-3b2d890c5896,cb2eb7fb-737f-47a7-a6f2-2a3d0934d465,HOT | Americano (L),,1.300,2025-09-07 14:07:05.318144+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1729157190_9d441402-925d-4e67-a86a-2f6ee8be951d.png,,أمريكانو حارة,,PHT-102,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
ca60fc07-c55c-4f54-9bec-32d6ddafd4ab,f8578f9c-782b-4d31-b04f-3b2d890c5896,bc86c448-6999-4ab7-a183-bf91fc4aa5ef,Coffee Beans | Classic Blend 250g,,6.000,2025-09-07 14:07:07.957551+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1729079179_9d424307-2429-41e3-8164-d5fdaee3bdf2.jpg,,بن قهوة - كلاسيك روست 250غ,,659657707797,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
7a0ce190-e6ac-4967-a472-4fcd76e2dd8f,f8578f9c-782b-4d31-b04f-3b2d890c5896,6d93cc6f-a669-42c2-9a87-c2f98d5447e2,Ceramic Mug,,2.750,2025-09-07 14:07:19.15065+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1696165358_9a43ed5e-1d85-4d8c-8ce9-5684a2e9d281.png,,كوب سيراميك,,PGF-101,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
c21fcec3-3c89-47bf-b79d-abddea3ae7f7,f8578f9c-782b-4d31-b04f-3b2d890c5896,100c8989-860a-4727-a5ba-77da8cb5f2dd,ICED | Americano (M),Americano mixed with ice,1.200,2025-09-07 14:07:20.437973+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1695041871_9a29c4dd-9776-45e6-8660-2ed5d50e40d0.png,,أمريكانو | مثلج,أمريكانو مخلوطه بالثلج,PIC-106,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
df418926-8e14-4d4c-89a6-61294a2b2074,f8578f9c-782b-4d31-b04f-3b2d890c5896,e6f93938-f0ea-4bac-b2a2-1ea2f024f606,HOT | Tea,,1.250,2025-09-07 14:07:21.988875+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1695042812_9a29ca79-48fb-4f72-8ba8-cb8a8b18a47d.png,,شاي,,PHT-116,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
2f6fee64-a32e-4d45-981a-e4128107eb06,f8578f9c-782b-4d31-b04f-3b2d890c5896,e6f93938-f0ea-4bac-b2a2-1ea2f024f606,HOT | Matcha,,1.750,2025-09-07 14:07:22.53777+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1695042962_9a29cb5e-40fe-464d-bb91-f236a98ff768.png,,ماتشا ساخنة,,PHT-112,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
98138077-618c-4be1-8b6e-bb59f1126ef5,f8578f9c-782b-4d31-b04f-3b2d890c5896,e6f93938-f0ea-4bac-b2a2-1ea2f024f606,HOT | Chocolate,,1.950,2025-09-07 14:07:22.737419+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1695042997_9a29cb93-181b-49da-9291-ea864afe2b01.png,,هوت شوكليت,,PHT-110,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
c9118105-f04c-4cf4-bb3d-74e6705e66dc,f8578f9c-782b-4d31-b04f-3b2d890c5896,cb2eb7fb-737f-47a7-a6f2-2a3d0934d465,Flat White,,1.500,2025-09-07 14:07:22.938408+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1695042647_9a29c97c-6bdc-4c7b-b58e-d3c6bae9dc7d.png,,فلات وايت,,PHT-109,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
b5642979-720e-4586-8a22-104a547b9aa4,f8578f9c-782b-4d31-b04f-3b2d890c5896,100c8989-860a-4727-a5ba-77da8cb5f2dd,ICED |  Cacao Latte,,1.950,2025-09-07 14:07:25.198258+00,https://foodics-console-production.s3.eu-west-1.amazonaws.com/images/494675_1726382243_9d037809-9dd4-429b-a772-18ce13dcc87c.png,,كاكاو لاتيه - بارد,,PIC-107,,false,,false,0.000,,,,,false,{},true,,,,[],0.000,0.000,0.000,0.000,,,true,true,true,,0.000,,,,,,,0.000
